Type,NrFeat,Model,Feature,mean,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
Weight,16,1,phi.proc,NA,-0.0512866781115665,0.0403074276938591,0.0641584257913877,0.02306394352272,-0.0129539101504658,0.0288143199492061,-0.0569859322306955,0.0575607417743553,-0.0105192471614746,-0.0480190978823807,-0.0638535418399717,0.020709898288341,0.0509164941180955,-0.0245188980442414,0.0318261295451793,-0.0432669472464031,-0.0876731099669783,-0.02873768548056,0.00525044099836167,0.0794559134441757,0.000847820138779071,-0.000823538134750956,0.05887239123088,0.00889416370770667,0.0152044736378562,-0.066114130065647,-0.0272426616243655,-0.039298900697289,-0.0516898820710161,0.0138994660856251
Weight,16,1,phi.startTime,NA,-0.0267899560054755,0.0407589804524231,-0.0481272930342286,-0.0179121474098625,-0.0284870466993267,0.0269842665745361,0.0465796711879993,-0.0611649344366502,-0.0318502246340452,0.00209431074655189,-0.00652604169995704,-0.064077589316198,-0.0140545867256732,-0.103276159897345,0.050007027800606,-0.0766307813384887,-0.0120025580973093,-0.0755065727269992,-0.0562516223678516,-0.0565289766214044,0.0379112037891274,0.017233126228186,-0.031749391501843,-0.0539544846162918,-0.0710950716562639,0.0390878624639532,-0.0842361256343138,0.00399827870663482,-0.0038027230349805,-0.0262172820048627
Weight,16,1,phi.endTime,NA,-0.0176924656316431,0.00383572876851066,0.033049729736569,-0.0163834560798632,-0.0785737206119446,0.0221642638406081,-0.0029593851750863,-0.0345747065753147,-0.0631215720612804,-0.0180416054351866,-0.0751828418732136,0.0122160564014858,-0.0481384610040383,0.0476928156139526,-0.0101295991538823,-0.0552882872809487,0.0111516687959507,-0.0210629740930192,-0.0162239369348714,-0.0128704413757602,0.0263001846456354,-0.0473554578230342,-0.0168688043902642,0.0094708496021113,-0.012982261344468,-0.0278672573280149,-0.0192982129773311,0.0229678345376245,0.00932831910046366,0.0983446158126918
Weight,16,1,phi.jobOps,NA,0.0742073717719112,0.0139886496730019,-0.00868187468306524,0.0374358462389096,0.0220190509493009,0.0495533684831249,0.0362185800026826,0.00360246181037002,-0.00450143988154571,0.0658571248012524,0.0660940922354541,0.0657573542976531,0.00218097180051406,-0.0584141904681628,-0.0330389487087687,-0.0395160216701232,-0.00401039149302498,0.0482841777713496,-0.00489013542280962,0.0188895821482201,0.042246164259307,0.0330088410654244,-0.0338483383844916,-0.0917562675580949,-0.0174775050283964,0.0418073476927701,0.00717280656122062,0.0146696115641533,-0.0168021793657555,-0.00257217402691197
Weight,16,1,phi.arrival,NA,-0.0875200920717322,-0.0237058455766537,0.0171625904167937,0.00303327287992831,-0.0389923014281358,-0.0261192828080399,-0.0935450291483712,0.0828105140812989,0.0502525778399139,0.0104021203498601,0.000941255372001097,0.0144201761126645,-0.0433219093728184,-0.0162165481292595,0.00957566357644203,-0.0211421336706472,-0.0332676058123726,-0.0503826978116864,-0.000500755442122039,-0.0361115885586185,0.0158875628275939,-0.0134981933773046,-0.0717456936628848,0.0326743091340763,-0.052992870189515,-0.038683392914621,-0.0332720225295994,-0.0207509314882356,0.0112511532667141,0.0108385714060669
Weight,16,1,phi.wait,NA,0.0352581468669205,0.0630797622183398,-0.0154725083568045,-0.0176039291575993,0.0581236474806449,0.0871748374155827,0.023394703124941,-0.0103051324269735,0.0351758772257373,-0.0146626951947133,-0.0446855350401453,-0.030273606664311,0.0146202742309919,0.00646257044236981,0.00497041555207013,0.0175549419543276,0.00735355180507285,0.00479482172939001,-0.00118939937391583,-0.0440593184774067,0.00936027232410146,-0.0168469873392975,-0.055445458139445,0.0483624790811124,-0.0562370708997754,-0.0430746938600346,-0.0124021161697558,0.0364745858013963,0.0434171767908368,0.0395644111081843
Weight,16,1,phi.mac,NA,0.0191580561741146,-0.0845481117514037,0.0332488643982972,0.0169090329264082,-0.0435772618840307,-0.0305784809195718,0.0636764612181191,0.0336163703769957,-0.035080017048212,0.0301509056981819,-0.0601481713957726,0.0609601459907327,-0.0291809221318414,-0.00851579464769188,0.0583589094962394,0.0214857769805535,0.0380942538319467,-0.0159638609034751,0.00549009068800239,0.0433310009099634,-0.0227096393009919,0.0538144067921551,0.039482677180154,-0.00114251794437008,-0.0424428978891457,-0.0564798159427085,-0.021161348006631,0.0396202961392941,0.0576716247361702,-0.0271459212206357
Weight,16,1,phi.macOps,NA,0.0548170438011623,0.0617768223238367,0.0213705122835274,0.0213000060174512,0.0284352034608671,-0.0633293983137037,-0.02624877561888,-0.0348468321833927,0.0320500456236579,0.0048432194952978,-0.00878597488834385,0.0247349999195709,-0.0108436210525939,0.0536504772246421,0.0348354962519252,-0.0263062223784976,-0.0120741658327926,0.0331053476965282,0.0257001579191587,0.0295425371085262,-0.0620069278428131,-0.0334783372954629,0.000532886660059916,-0.0736795539422366,-0.0169301521745041,0.000761501484607277,0.024360054293491,-0.00939986131884213,0.0103696515244232,0.0156981302512888
Weight,16,1,phi.macFree,NA,-0.0486663666354742,-0.0386188018681563,-0.0663978111866405,-0.00354130833657597,0.0322693909131381,-0.100038981672609,-0.0171215865422979,-0.0475091749713673,-0.00806215035270686,-0.0254221955935322,-0.0183184071171197,-0.091530136922192,0.0388254855312105,0.0139699406423156,-0.078597982609336,-0.0161288288076239,-0.0577702395978654,-0.00477685008062651,-0.0101166683550137,-0.026082701840438,-0.0402369817432155,-0.0156727357694415,-0.093743219663515,-0.0555318955731104,-0.00582338414225776,-0.0319128591747949,-0.0319972869996021,-0.0723966032170135,-0.0626208252190295,-0.0613572386924958
Weight,16,1,phi.makespan,NA,0.00979661313044404,-0.122030654734495,0.037514161058164,-0.0724098125066547,0.0128262477622104,0.0243368487951684,0.0357647464027733,0.0483469866493403,-0.0386906992816072,-0.0798110523509784,0.0574291489264023,-0.0442741284261003,0.0780619085504974,-0.0279945697924423,0.000106487834533438,-0.0303482749524052,0.0259092697643073,0.00187334854198836,-0.00355490260640824,-0.0412834840837242,0.0107293353950653,-0.0158539678198707,-0.0196081937239635,0.0515007011620452,-0.0113159949141827,-0.0139673429329358,0.046901122752113,0.018485231710584,0.0280108388565384,-0.0154201706226697
Weight,16,1,phi.slotReduced,NA,0.0266012539499488,-0.00562442383166946,0.0368111003795316,0.0281872151113605,0.0486484117038481,-0.00397945259446092,0.015190380930488,0.0657902436688089,0.00219553513380067,0.0136111923005065,0.0192118097903643,0.00107869277220168,0.00240120779095693,-0.0108472125555852,0.00854753567099388,0.0256858382905039,-0.0385051883569924,0.0246098141173201,0.0172028824407241,0.0976524265064243,0.0650273618815937,0.0192521132426845,-0.0227766172972679,-0.0112610236522394,0.0233241361895803,0.0807333711446441,-0.00668685823629852,0.0754224781050309,0.0216926701210125,-0.0239581091233956
Weight,16,1,phi.slots,NA,0.0210632708144908,0.0552404054415432,-0.00894898262178808,-0.0350223606357697,-0.0756491401867803,-0.0353022642067585,-0.0449006819962398,0.013048652354352,-0.00741219634917539,-0.0598555365052567,-0.118083124507663,0.0181432394738843,-0.0121156281580027,-0.00894512204737736,-0.0602667979183075,-0.0305816995273497,-0.0268129914433913,-0.00746754631272443,-0.0576535899656129,0.0451465456515301,-0.0338050695502073,-0.0308784679649391,2.36460878907404e-05,-0.00936283586656827,-0.0172465840466723,-0.0317096754146551,-0.0378997858396845,-0.0774972402648846,-0.0294050621343283,0.040646295122436
Weight,16,1,phi.slotsTotal,NA,-0.0615965906151412,-0.0182832209534579,-0.0377947738493936,0.0248038594836166,-0.0272321401500602,-0.0480485597382325,-0.0407449172445495,-0.0240131375041869,-0.0396880062439354,-0.0492734183785695,-0.0202399780860111,-0.0589049363182792,-0.05235492091609,-0.0470830906842294,-0.0525469488436946,-0.00744567487428839,-0.0408267889455519,0.0309805601721362,-0.00179433921445339,-0.0108950871326321,-0.00208322235503374,-0.0190210614059926,-0.0477782863530027,-0.03725999824199,0.0500512748595784,-0.0499477505282111,-0.0365129896977915,0.0365158969156008,-0.00279170234825361,-0.000726608722390935
Weight,16,1,phi.wrmMac,NA,-0.105200194594852,-0.00907152784228173,0.0554404405922182,0.0160011956043538,-0.00489086297991196,0.0515168167581853,0.0117481652219844,-3.4874720363732e-05,0.0326031633398551,0.00735722883851561,-0.0476906147376028,0.0253351537474006,-0.031955551592407,0.022315862173229,0.0401347483874892,-0.0472368156582685,0.0500768490495375,0.0385484611652783,-0.00483570396527396,0.103611371761632,-0.00609208608979848,0.0197292460123979,0.0253471464831595,0.010261000144594,0.0666081776733707,0.101774029442035,-0.0317002416625173,0.0592801272215491,0.0622942483703132,-0.0437239464500804
Weight,16,1,phi.wrmJob,NA,0.0444024604715456,0.0641208066176013,-0.03256061415203,0.0560571126226278,-0.0674395016019031,-0.00235779868073614,0.0221605787318133,0.0929793538179935,0.0561279103358537,0.00392186010527893,0.0584195999537162,0.093963709319469,0.0184844705375221,0.0370013747177957,0.0302083138949655,0.0522325389996858,0.048523717730345,0.054090019284355,0.104252839279979,0.0735162386994939,0.0578356773613139,0.0690252733591807,0.0764664246033801,0.0438852127101732,0.0405450589630624,0.0418701149694542,0.0994789579630283,0.127877846664678,0.0277037782410516,0.0266218412141713
Weight,16,1,phi.wrmTotal,NA,0.0310626341148561,-0.0621731859990054,0.0908135494486711,0.0343685781300846,0.0331399718974134,-0.0402532496199543,-0.002773065141064,-0.0415269225882228,0.0852382658714085,-0.0300987898919938,-0.00774064734857415,-0.0159250176717931,-0.0222311528037228,-0.0478848133175963,0.0292758311255778,-0.0480778738022916,0.00780199427123035,-0.00128859990330352,0.057389831637088,0.058986996720132,0.0241343666823325,-0.0174305590276965,-0.0613503447683593,0.0119356899436547,-0.0312219002763472,0.0397273877921566,-0.0673631107295278,0.0726549473689601,-0.00582517269440515,-0.0237073583604029
